,num_candidates,num_voters,prob_model,voting_method,condorcet_efficiency,error,num_samples,percent_condorcet_winner,percent_condorcet_winner_error
132,3,1000,Mallows,Instant Runoff,0.9663262489649461,0.008448386697659016,8320,0.522974769975432,0.001767607869764154
133,3,1000,Mallows,Coombs,0.9592878829699144,0.009241331552977461,8320,0.522974769975432,0.001767607869764154
134,3,1000,Mallows,Bucklin,0.75282914711565,0.019999659519515323,8320,0.522974769975432,0.001767607869764154
135,4,10,Mallows,Plurality,0.7571568216729507,0.01999998352170196,15271,0.5223109293713786,0.0017568196485815424
136,4,10,Mallows,Borda,0.967322999581064,0.008379004000293455,15271,0.5223109293713786,0.0017568196485815424
137,4,10,Mallows,Instant Runoff,0.9416282642089093,0.011001305900289582,15271,0.5223109293713786,0.0017568196485815424
138,4,10,Mallows,Coombs,0.980310012568077,0.006581162796899465,15271,0.5223109293713786,0.0017568196485815424
139,4,10,Mallows,Bucklin,0.8001675743611227,0.01866054808953599,15271,0.5223109293713786,0.0017568196485815424
140,4,100,Mallows,Plurality,0.670627985552837,0.019999648089199518,12446,0.5239691719132494,0.0017478190808514205
141,4,100,Mallows,Borda,0.9071420249330071,0.012396774758997697,12446,0.5239691719132494,0.0017478190808514205
142,4,100,Mallows,Instant Runoff,0.9257835255738087,0.011207931966164986,12446,0.5239691719132494,0.0017478190808514205
143,4,100,Mallows,Coombs,0.9359198415472445,0.01047939647205598,12446,0.5239691719132494,0.0017478190808514205
144,4,100,Mallows,Bucklin,0.7470581381801235,0.018507051122308327,12446,0.5239691719132494,0.0017478190808514205
145,4,1000,Mallows,Plurality,0.6523269012485812,0.01999967588919216,11291,0.526253148112632,0.0017396104070646068
146,4,1000,Mallows,Borda,0.8847900113507378,0.013446906699393524,11291,0.526253148112632,0.0017396104070646068
147,4,1000,Mallows,Instant Runoff,0.9311010215664018,0.010692063167894283,11291,0.526253148112632,0.0017396104070646068
148,4,1000,Mallows,Coombs,0.9287173666288309,0.010859620436707962,11291,0.526253148112632,0.0017396104070646068
149,4,1000,Mallows,Bucklin,0.7461975028376845,0.01828600648973011,11291,0.526253148112632,0.0017396104070646068
150,5,10,Mallows,Plurality,0.6794659735349716,0.019999829473131947,21313,0.5241170434558525,0.0017255268242588606
151,5,10,Mallows,Borda,0.9614839319470699,0.008319951414475724,21313,0.5241170434558525,0.0017255268242588606
152,5,10,Mallows,Instant Runoff,0.9201323251417769,0.011669085651455968,21313,0.5241170434558525,0.0017255268242588606
153,5,10,Mallows,Coombs,0.9695179584120983,0.0074459526145903565,21313,0.5241170434558525,0.0017255268242588606
154,5,10,Mallows,Bucklin,0.8350661625708885,0.015929517808530913,21313,0.5241170434558525,0.0017255268242588606
155,5,100,Mallows,Plurality,0.5927230046948356,0.019998636358051658,15278,0.5251637747196268,0.0017152038891748989
156,5,100,Mallows,Borda,0.8961801109688433,0.01245745152849187,15278,0.5251637747196268,0.0017152038891748989
157,5,100,Mallows,Instant Runoff,0.9051429790866411,0.011971365500418552,15278,0.5251637747196268,0.0017152038891748989
158,5,100,Mallows,Coombs,0.9068501920614597,0.011875233502630422,15278,0.5251637747196268,0.0017152038891748989
159,5,100,Mallows,Bucklin,0.6922748612889458,0.018793334906398673,15278,0.5251637747196268,0.0017152038891748989
160,5,1000,Mallows,Plurality,0.5655411073825504,0.01999996455000186,13574,0.5269914682271556,0.0017060132614659107
161,5,1000,Mallows,Borda,0.8694421140939598,0.013628588121919583,13574,0.5269914682271556,0.0017060132614659107
